track name,artists names,artists ids,track popularity,artist ids,track id,release date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,follow,pop,num artist
Better Half Of Me - Acoustic Mix,"['Dash Berlin', 'Jonathan Mendelsohn']","['1xT5p0VBpnZDrvVSjX9sri', '5d1oOpLkM76Tgr2zWMTYkm']",41,"['1xT5p0VBpnZDrvVSjX9sri', '5d1oOpLkM76Tgr2zWMTYkm']",1D4w5YySaeByR5OgvBkfbC,2011-11-11,0.464,0.207,7,-9.279,1,0.0376,0.903,0,0.101,0.285,89.365,audio_features,1D4w5YySaeByR5OgvBkfbC,212846,5,536932,119,2
Crazy - Acoustic Version,"['Lost Frequencies', 'Zonderling', 'David Benjamin']","['7f5Zgnp2spUuuzKplmRkt7', '0bMKf3lIYR9GaNTdFKkTOr', '5eTeHyszhixBkqm4L9xrjW']",32,"['7f5Zgnp2spUuuzKplmRkt7', '0bMKf3lIYR9GaNTdFKkTOr', '5eTeHyszhixBkqm4L9xrjW']",5HhEkkAFcGMYLQbF6GUa6C,2018-02-16,0.739,0.289,1,-8.715,1,0.031,0.932,0,0.12,0.563,105.174,audio_features,5HhEkkAFcGMYLQbF6GUa6C,171744,4,2426648,194,3
Looking For Your Name,"['Armin van Buuren', 'Gavin DeGraw']","['0SfsnGyD8FpIN4U4WCkBZ5', '5DYAABs8rkY9VhwtENoQCz']",40,"['0SfsnGyD8FpIN4U4WCkBZ5', '5DYAABs8rkY9VhwtENoQCz']",1pfOZQDapYAnR5qbHZhsXm,2015-10-29,0.22,0.279,4,-11.179,1,0.0341,0.753,0,0.127,0.148,74.026,audio_features,1pfOZQDapYAnR5qbHZhsXm,293947,3,5218762,145,2
Love Me Like You Never Did (Acoustic),"['Markus Schulz', 'Ethan Thompson']","['6OO0PboZcIWUWL7j2IyeoL', '2FPhOFbPxBiUTjdF9ZUYrZ']",0,"['6OO0PboZcIWUWL7j2IyeoL', '2FPhOFbPxBiUTjdF9ZUYrZ']",1Oy4c5vseF1wbnKle1ZQQp,2016-03-21,0.687,0.266,1,-9.918,1,0.0383,0.835,0,0.266,0.16,126.12,audio_features,1Oy4c5vseF1wbnKle1ZQQp,191761,4,296808,85,2
Overload - Acoustic Version,"['Suyano', 'Adventurer']","['6ydu7uQ1zZeWUA7FuKnTWG', '3EQrIC4SwWoWnvxj4FYJpd']",24,"['6ydu7uQ1zZeWUA7FuKnTWG', '3EQrIC4SwWoWnvxj4FYJpd']",3iYdG6OoJUhby3vxlSFd4J,2016-12-16,0.511,0.563,5,-7.717,0,0.031,0.478,0,0.264,0.424,122.044,audio_features,3iYdG6OoJUhby3vxlSFd4J,160814,4,21234,70,2
Thing Called Love,['Above & Beyond'],['10gzBoINW3cLJfZUka8Zoe'],0,['10gzBoINW3cLJfZUka8Zoe'],6J6AUucDtx9c0cjzjBUUtS,2014-01-28,0.456,0.282,3,-12.025,0,0.0289,0.416,0,0.108,0.147,133.412,audio_features,6J6AUucDtx9c0cjzjBUUtS,260839,4,695813,68,1
The Scientist,['Bipolar Sunshine'],['0CjWKoS55T7DOt0HJuwF1H'],45,['0CjWKoS55T7DOt0HJuwF1H'],5aynOMgD0cXpcq8MJXkWjH,2017-02-03,0.577,0.237,3,-14.713,1,0.0261,0.889,4.56e-06,0.106,0.303,72.985,audio_features,5aynOMgD0cXpcq8MJXkWjH,282744,4,78590,65,1
"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - Acoustic","['Rudimental', 'Jess Glynne', 'Macklemore', 'Dan Caplen']","['4WN5naL3ofxrVBgFpguzKo', '4ScCswdRlyA23odg9thgIO', '3JhNCzhSMTxs9WLGJJxWOY', '2U3FuHYvL3vhkbDAXm24Ep']",59,"['4WN5naL3ofxrVBgFpguzKo', '4ScCswdRlyA23odg9thgIO', '3JhNCzhSMTxs9WLGJJxWOY', '2U3FuHYvL3vhkbDAXm24Ep']",0qynC1yRTNWI7JEsKV9dwg,2018-02-16,0.604,0.621,0,-6.361,1,0.0262,0.0505,0,0.159,0.207,91.985,audio_features,0qynC1yRTNWI7JEsKV9dwg,212693,4,5848493,296,4
Mad World - Acoustic Version,"['Hardwell', 'Jake Reese']","['6BrvowZBreEkXzJQMpL174', '0eBOZ74PcpQb3SisNPgaRQ']",32,"['6BrvowZBreEkXzJQMpL174', '0eBOZ74PcpQb3SisNPgaRQ']",7BRYEE8wi0gye3T5V7zro9,2015-10-30,0.692,0.383,5,-6.65,1,0.0326,0.617,0,0.106,0.38,125.025,audio_features,7BRYEE8wi0gye3T5V7zro9,169200,4,3566946,125,2
Fire - M&F's in Session Edit,"['Matrix & Futurebound', 'Max Marshall']","['41iVQ05he8SrfIWbZQ58N7', '7ppllgzNRgrnOjYbsyDzO6']",28,"['41iVQ05he8SrfIWbZQ58N7', '7ppllgzNRgrnOjYbsyDzO6']",6BU8Zh86mwohDsmSyvB6hg,2016-11-18,0.509,0.506,10,-7.062,0,0.0315,0.504,3.6e-05,0.103,0.435,87.076,audio_features,6BU8Zh86mwohDsmSyvB6hg,189464,4,43998,110,2
Freeze Time - Acoustic Version,"['Manse', 'Alice Berg']","['2jGvmFH6YE352p9LKmuB0y', '0YdFvpH7MvXv5vBsfGvt7g']",25,"['2jGvmFH6YE352p9LKmuB0y', '0YdFvpH7MvXv5vBsfGvt7g']",7xDuAq8R7VVufDqqz5ZCi3,2015-12-02,0.597,0.35,5,-7.611,1,0.0296,0.818,1.3e-06,0.137,0.406,128.07,audio_features,7xDuAq8R7VVufDqqz5ZCi3,204375,4,27103,82,2
On a Good Day,['Above & Beyond'],['10gzBoINW3cLJfZUka8Zoe'],0,['10gzBoINW3cLJfZUka8Zoe'],7b9tTbSIfpAePo4v18dbwv,2014-01-28,0.296,0.148,6,-14.209,1,0.0341,0.939,5.43e-05,0.108,0.193,135.626,audio_features,7b9tTbSIfpAePo4v18dbwv,263632,3,695813,68,1
Be Your Sound - Live Acoustic Version,"['Cosmic Gate', 'Emma Hewitt']","['6ySxYu68zTsO5ghsThpGtS', '1t65YxEAtU3iii6bCzSGF8']",26,"['6ySxYu68zTsO5ghsThpGtS', '1t65YxEAtU3iii6bCzSGF8']",5hWZSnDyQSdydBWrZnVX9Z,2012-11-09,0.456,0.368,4,-8.11,0,0.0272,0.65,0,0.117,0.245,133.641,audio_features,5hWZSnDyQSdydBWrZnVX9Z,221999,4,308104,113,2
Are You with Me - Harold Van Lennep Piano Edit,['Lost Frequencies'],['7f5Zgnp2spUuuzKplmRkt7'],32,['7f5Zgnp2spUuuzKplmRkt7'],0kcVKQd51mgJdEe3Fgqmas,2015-02-09,0.604,0.296,5,-11.687,0,0.043,0.894,0.0385,0.1,0.142,180.126,audio_features,0kcVKQd51mgJdEe3Fgqmas,176518,4,2338372,82,1
Kids in Love (feat. The Night Game) - Acoustic Version,"['Kygo', 'The Night Game']","['23fqKkggKUBHNkbKtXEls4', '79QO0Xmn1dZhvaLicS2Yrs']",35,"['23fqKkggKUBHNkbKtXEls4', '79QO0Xmn1dZhvaLicS2Yrs']",0b683lyejYRh6CBWJQgExw,2018-02-14,0.398,0.466,11,-6.685,1,0.0345,0.752,0.00311,0.135,0.166,120.194,audio_features,0b683lyejYRh6CBWJQgExw,245067,4,7929575,134,2
Smoke Filled Room - Acoustic Session,['Mako'],['0Ye4nfYAA91T1X56gnlXAA'],33,['0Ye4nfYAA91T1X56gnlXAA'],0ncp94ULTBgS0U3GZD80AC,2016-03-04,0.735,0.43,9,-9.532,1,0.0349,0.573,0,0.111,0.522,129.942,audio_features,0ncp94ULTBgS0U3GZD80AC,189660,4,107371,69,1
Lost - Acoustic,"['Giolì & Assia', 'Mahmut Orhan']","['6mM9a86Nrw0y7f9MaJGbpU', '3t8WiyalpvnB9AObcMufiE']",36,"['6mM9a86Nrw0y7f9MaJGbpU', '3t8WiyalpvnB9AObcMufiE']",0FMV06iWpotUirc42n1Oj4,2021-06-04,0.542,0.273,0,-8.916,0,0.029,0.542,0.0144,0.109,0.0365,110.178,audio_features,0FMV06iWpotUirc42n1Oj4,209000,4,518767,112,2
Find Your Way Home,['Octo Octa'],['2GH8Mzo3Ur1AdOnGUUpt17'],39,['2GH8Mzo3Ur1AdOnGUUpt17'],0WoxURnxMhMHVEZpK04KzU,2021-02-05,0.788,0.871,1,-8.016,0,0.0471,0.0207,0.876,0.0677,0.534,127.999,audio_features,0WoxURnxMhMHVEZpK04KzU,497138,4,43038,39,1
BIPP,['SOPHIE'],['5a2w2tgpLwv26BYJf2qYwu'],50,['5a2w2tgpLwv26BYJf2qYwu'],5HuOQHBDbb0UJjEE2fw6Uq,2015-11-27,0.765,0.703,2,-3.883,1,0.166,0.0937,0.0843,0.127,0.335,82.681,audio_features,5HuOQHBDbb0UJjEE2fw6Uq,224143,5,334390,59,1
Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],"['Dua Lipa', 'Madonna', 'Missy Elliott', 'The Blessed Madonna']","['6M2wZ9GZgrQXHCFfjv46we', '6tbjWDEIzxoDsBA1FuhfPW', '2wIVse2owClT7go1WT98tk', '4TvhRzxIL1le2PWCeUqxQw']",61,"['6M2wZ9GZgrQXHCFfjv46we', '6tbjWDEIzxoDsBA1FuhfPW', '2wIVse2owClT7go1WT98tk', '4TvhRzxIL1le2PWCeUqxQw']",0pk1hxhJLBSZZ5RKBhcwOa,2020-08-13,0.808,0.655,11,-7.34,0,0.139,0.0373,0,0.208,0.56,116.029,audio_features,0pk1hxhJLBSZZ5RKBhcwOa,250280,4,39716801,316,4
Lifetime - HAAi’s Green Lamborghini Romix,"['Romy', 'HAAi']","['3X2DdnmoANw8Rg8luHyZQb', '0pkLgeB9j465x1QB2kRoy4']",44,"['3X2DdnmoANw8Rg8luHyZQb', '0pkLgeB9j465x1QB2kRoy4']",7czIjs2dvjjmGEQ8k4FJGl,2020-12-02,0.525,0.968,1,-7.056,1,0.0539,0.00325,0.582,0.262,0.601,130.01,audio_features,7czIjs2dvjjmGEQ8k4FJGl,336567,4,48123,113,2
TASTY,['Shygirl'],['3M3wTTCDwicRubwMyHyEDy'],48,['3M3wTTCDwicRubwMyHyEDy'],4XqpRH4wcNna6H1fEaSghG,2021-02-09,0.676,0.82,4,-5.347,0,0.061,0.00113,0.199,0.104,0.553,129.991,audio_features,4XqpRH4wcNna6H1fEaSghG,144200,4,120950,62,1
Starry Night - Edit,['Peggy Gou'],['2mLA48B366zkELXYx7hcDN'],65,['2mLA48B366zkELXYx7hcDN'],2NeSirLM2VHQW4upn0nMfB,2019-03-22,0.747,0.865,8,-8.094,0,0.0351,0.00915,0.486,0.0425,0.935,122.994,audio_features,2NeSirLM2VHQW4upn0nMfB,233979,4,422232,60,1
WAKING UP DOWN,['Yaeji'],['2RqrWplViWHSGLzlhmDcbt'],0,['2RqrWplViWHSGLzlhmDcbt'],6qFbd0y93wtnLFQM0d4v96,2020-04-02,0.825,0.459,1,-8.26,1,0.0579,0.0125,0.794,0.129,0.412,125.041,audio_features,6qFbd0y93wtnLFQM0d4v96,201240,4,324604,57,1
Jeanette,['Kelly Lee Owens'],['5eitAUlYmlha3LLWg7aBn5'],2,['5eitAUlYmlha3LLWg7aBn5'],5V28G1ktbqATUy4ioDzJZM,2020-08-28,0.583,0.543,8,-14.645,0,0.0501,0.651,0.88,0.115,0.283,130.008,audio_features,5V28G1ktbqATUy4ioDzJZM,374360,4,91744,48,1
Like this,['박혜진 Park Hye Jin'],['6niigcazB2JPcpasZfZvq1'],52,['6niigcazB2JPcpasZfZvq1'],7pY3HE16Ir4ZFTEOmosP57,2020-06-26,0.704,0.542,2,-11.167,1,0.0355,0.164,0.909,0.0779,0.18,125.06,audio_features,7pY3HE16Ir4ZFTEOmosP57,245805,4,83554,50,1
La Femme Fantastique (feat. Josh Caffe),"['Honey Dijon', 'Josh Caffe']","['0XfQBWgzisaS9ltDV9bXAS', '3JOct1LuzqDQHeCHuHjpM2']",33,"['0XfQBWgzisaS9ltDV9bXAS', '3JOct1LuzqDQHeCHuHjpM2']",0RdwywlRjjR9G83T6zrsTN,2020-08-07,0.505,0.825,1,-8.538,0,0.139,0.0108,0.00287,0.337,0.124,127.87,audio_features,0RdwywlRjjR9G83T6zrsTN,188013,4,75201,76,2
Like My Way,['Logic1000'],['2EFsfh1zewsSWhDINv7j1I'],42,['2EFsfh1zewsSWhDINv7j1I'],4iELCZDu8BTCgP0MWNLQ9u,2021-01-22,0.803,0.581,9,-8.054,1,0.17,0.0258,0.84,0.0768,0.163,125.007,audio_features,4iELCZDu8BTCgP0MWNLQ9u,253440,4,19249,50,1
Follow,['Amelie Lens'],['5Ho1vKl1Uz8bJlk4vbmvmf'],51,['5Ho1vKl1Uz8bJlk4vbmvmf'],5UsfWcP6SThHlZ4oAgx7ge,2017-12-15,0.725,0.908,7,-8.798,1,0.0345,0.0375,0.822,0.108,0.134,128.006,audio_features,5UsfWcP6SThHlZ4oAgx7ge,337500,4,409583,52,1
Nighthawks 01,['Giorgia Angiuli'],['4iHnLagnnmgiIwMSm1wuTq'],39,['4iHnLagnnmgiIwMSm1wuTq'],2Oz3Tj8RbLBZFW5Adsyzyj,2020-11-20,0.752,0.855,10,-7.515,0,0.0428,0.000308,0.84,0.0777,0.182,124.999,audio_features,2Oz3Tj8RbLBZFW5Adsyzyj,384000,4,70761,48,1
2k Garage,['CINTHIE'],['764H8zG8sTf5FPHWHW5bvh'],0,['764H8zG8sTf5FPHWHW5bvh'],3mSqPPhBXQ7oPZ3IUa1TtC,2020-07-17,0.649,0.865,6,-10.115,0,0.0914,3.97e-05,0.854,0.183,0.305,125.943,audio_features,3mSqPPhBXQ7oPZ3IUa1TtC,321811,4,13376,43,1
Turning My Head,['Anja Schneider'],['0f14r70OISSfJoyqYaHbgV'],0,['0f14r70OISSfJoyqYaHbgV'],3HG0bL6apxDTfjijRapnI2,2021-01-08,0.724,0.698,2,-11.161,1,0.0541,0.0251,0.833,0.0968,0.238,124.013,audio_features,3HG0bL6apxDTfjijRapnI2,401063,4,65196,47,1
Poodle Power,['Avalon Emerson'],['4yrO1N273PlTaixa4BNwBz'],0,['4yrO1N273PlTaixa4BNwBz'],4eGE2I4OAH6aOvnirdg5jH,2020-09-18,0.732,0.831,11,-10.083,0,0.0462,0.000477,0.833,0.0814,0.144,126.698,audio_features,4eGE2I4OAH6aOvnirdg5jH,363694,4,33576,36,1
Forever Ravers - Radio Edit,"['ANNA', 'Miss Kittin']","['3wkaDi2HJV3eCaBJ4iH6om', '3QhNv79NoIvarU6N57GBzL']",44,"['3wkaDi2HJV3eCaBJ4iH6om', '3QhNv79NoIvarU6N57GBzL']",4UjxYMM2290d7KlCKVSOuQ,2019-08-30,0.507,0.92,6,-8.151,0,0.0561,0.00629,0.627,0.668,0.225,129.013,audio_features,4UjxYMM2290d7KlCKVSOuQ,200930,4,237527,99,2
La Perla - Edit,['Sofia Kourtesis'],['7wXTWO45lqpUejDkike0Gf'],47,['7wXTWO45lqpUejDkike0Gf'],6CldyxMa4XuHWAhAlaPWmt,2021-02-02,0.595,0.736,7,-11.004,1,0.0439,0.183,0.925,0.111,0.665,124.058,audio_features,6CldyxMa4XuHWAhAlaPWmt,226431,4,21174,52,1
Hundred Flowers Groove,['Ciel'],['1Rv2Pete1cFEKlDYk0hjWl'],26,['1Rv2Pete1cFEKlDYk0hjWl'],4t28S5qmj4RwzEJFEz0HOL,2018-11-23,0.795,0.924,6,-10.795,1,0.0501,0.000516,0.899,0.0734,0.194,125.021,audio_features,4t28S5qmj4RwzEJFEz0HOL,415290,4,2726,33,1
Tuesday (Shy One Remix),"['Bella Boo', 'Shy One']","['1Rwokb27xxRMZC0zWA8i6C', '6FafP4LIlZnnYNacDoW7yZ']",22,"['1Rwokb27xxRMZC0zWA8i6C', '6FafP4LIlZnnYNacDoW7yZ']",109ccjDUAD8JNIzyqkR2oT,2020-07-24,0.794,0.657,9,-9.4,0,0.0897,0.386,0.878,0.093,0.125,125.999,audio_features,109ccjDUAD8JNIzyqkR2oT,213207,4,18524,60,2
Change,"['TSHA', 'Gabrielle Aplin']","['2kLa7JZu4Ijdz1Gle2khZh', '3w6zswp5THsSKYLICUbDTZ']",45,"['2kLa7JZu4Ijdz1Gle2khZh', '3w6zswp5THsSKYLICUbDTZ']",6dMZduF6Qs2WiSzQs7gqk5,2020-10-13,0.618,0.802,9,-5.743,0,0.0312,0.828,0.388,0.228,0.681,122.003,audio_features,6dMZduF6Qs2WiSzQs7gqk5,189540,4,668072,120,2
Gary Mission,['Anz'],['1Ysz8yMgr4g1Ol3l1m3yOt'],23,['1Ysz8yMgr4g1Ol3l1m3yOt'],1udH7v82zd03uUlGNhzy9f,2020-09-04,0.532,0.715,1,-11.961,1,0.0792,0.000444,0.918,0.0938,0.139,135.0,audio_features,1udH7v82zd03uUlGNhzy9f,300196,4,10619,50,1
Foundation,"['Nocturnal Sunshine', 'Maya Jane Coles']","['1BiGjy3Kg99ZgL7E2Qb4Td', '6TshTCYwh9ySzOO6Jy4Ux2']",31,"['1BiGjy3Kg99ZgL7E2Qb4Td', '6TshTCYwh9ySzOO6Jy4Ux2']",7vtyAcGAU5XL0ZbJLOsJZH,2019-11-01,0.856,0.757,1,-7.782,1,0.0792,0.0606,0.772,0.0961,0.331,129.982,audio_features,7vtyAcGAU5XL0ZbJLOsJZH,268880,4,223119,88,2
Make Time,['Shanti Celeste'],['3CkM2290WOa2ESzhlu5mzM'],35,['3CkM2290WOa2ESzhlu5mzM'],55WKq24vogr2aeB0f41K1S,2017-05-26,0.804,0.679,11,-10.486,0,0.062,0.318,0.931,0.102,0.543,135.057,audio_features,55WKq24vogr2aeB0f41K1S,515754,4,19548,33,1
UK Lonely,['Or:la'],['2HMcYonnetvTrEXnwIvchf'],27,['2HMcYonnetvTrEXnwIvchf'],05kR3vQUekEjBUZ4CKCufh,2016-11-11,0.793,0.867,11,-9.078,1,0.0565,0.000438,0.761,0.0711,0.777,130.988,audio_features,05kR3vQUekEjBUZ4CKCufh,269915,4,7045,17,1
Capacidades,['Nídia'],['3BKX2WA8UjZgTIJ2juyQ7G'],27,['3BKX2WA8UjZgTIJ2juyQ7G'],1ykjMdqbt95Bu2BuPbAlUy,2020-05-22,0.884,0.952,8,-5.984,1,0.0759,0.000337,0.812,0.124,0.114,129.976,audio_features,1ykjMdqbt95Bu2BuPbAlUy,147774,4,5689,25,1
Other Side,['Maya Jane Coles'],['6TshTCYwh9ySzOO6Jy4Ux2'],40,['6TshTCYwh9ySzOO6Jy4Ux2'],7cF2hKTFZ1JgoyEObsx2K4,2018-11-16,0.769,0.804,9,-6.108,0,0.0313,0.0485,0.817,0.099,0.612,125.006,audio_features,7cF2hKTFZ1JgoyEObsx2K4,369683,4,207825,54,1
Hot Bot,['Nite Fleit'],['1yVtpTbLBVQ2FykO9CETC5'],33,['1yVtpTbLBVQ2FykO9CETC5'],1XNJI7P60NskriC3NhEvzt,2019-05-03,0.576,0.881,10,-7.32,0,0.0412,0.000107,0.876,0.091,0.271,128.0,audio_features,1XNJI7P60NskriC3NhEvzt,288750,5,4777,28,1
Busy,['Nina Las Vegas'],['3L2tOP2vRYfjXVW4W1tKEJ'],8,['3L2tOP2vRYfjXVW4W1tKEJ'],00dV6gjuXDt6WcSSuC3kmY,2020-10-28,0.772,0.783,7,-5.815,1,0.0556,0.0089,0.159,0.319,0.428,127.966,audio_features,00dV6gjuXDt6WcSSuC3kmY,143000,4,8689,25,1
1997,['Jossy Mitsu'],['7BwNdOufmdK919y4NHtF2a'],22,['7BwNdOufmdK919y4NHtF2a'],2f0lRSu8jgmghBGJHw60fO,2021-02-26,0.797,0.957,1,-12.031,1,0.0461,0.00542,0.882,0.165,0.469,129.995,audio_features,2f0lRSu8jgmghBGJHw60fO,356347,4,1049,15,1
Are U Down,['Jayda G'],['3NKVm2Jedcf6ibJr6pMUVx'],41,['3NKVm2Jedcf6ibJr6pMUVx'],5UwR04Cke847W9Whoxx57s,2020-07-03,0.747,0.652,4,-11.639,1,0.123,0.225,0.213,0.0947,0.418,124.022,audio_features,5UwR04Cke847W9Whoxx57s,257842,4,47342,53,1
entertnmnt,['Oklou'],['6fFcUOFcbjeIuEomuUthkw'],40,['6fFcUOFcbjeIuEomuUthkw'],03QOVCgeoLk34Yb70fDTTz,2020-02-19,0.76,0.371,10,-9.028,0,0.0392,0.621,0.0362,0.112,0.33,113.989,audio_features,03QOVCgeoLk34Yb70fDTTz,194155,4,45677,52,1
Cosmology,['Roza Terenzi'],['403OOa2mD7jcUgpC8F7Qgs'],33,['403OOa2mD7jcUgpC8F7Qgs'],1M2R7cAdnwWO08JinxumOU,2020-12-20,0.782,0.875,10,-8.425,0,0.0639,0.000546,0.87,0.135,0.617,138.024,audio_features,1M2R7cAdnwWO08JinxumOU,381268,4,9578,34,1
Gold,['E.M.M.A.'],['4HvBEisTYUhP81liNnAHUf'],10,['4HvBEisTYUhP81liNnAHUf'],5AlRDKGKn5aSeDw5j79205,2020-07-29,0.557,0.52,7,-10.512,0,0.0294,0.851,0.916,0.212,0.122,125.982,audio_features,5AlRDKGKn5aSeDw5j79205,270811,4,2694,21,1
Ghetto Kraviz - Original Mix,['Nina Kraviz'],['1oZmFNkGAT93yD1xX4vTRE'],48,['1oZmFNkGAT93yD1xX4vTRE'],6pGs4VS6BV0WnooovrrxRj,2012-02-27,0.81,0.36,7,-13.929,1,0.0684,0.00204,0.849,0.0892,0.0376,120.004,audio_features,6pGs4VS6BV0WnooovrrxRj,224800,4,359306,52,1
ECSTASY OF ST. TERESA,['Object Blue'],['51rzklJj6mqBOEXOiOPqY7'],29,['51rzklJj6mqBOEXOiOPqY7'],7GYlqodPA2sXLI11yE44NZ,2019-08-16,0.688,0.505,10,-11.77,0,0.0702,0.531,0.147,0.101,0.0699,118.003,audio_features,7GYlqodPA2sXLI11yE44NZ,400373,4,4716,21,1
Eternal,['Holly Herndon'],['2c9yn5DJQd5es7YMY92ikZ'],0,['2c9yn5DJQd5es7YMY92ikZ'],3WRWmHHisbBRFQnYeGOxeh,2019-05-10,0.453,0.725,9,-8.138,0,0.0544,0.00459,2.84e-05,0.323,0.0657,111.947,audio_features,3WRWmHHisbBRFQnYeGOxeh,285125,4,44600,33,1
SHADOW,['BABii'],['30qGwXnygZNCzxjN7QsIR0'],32,['30qGwXnygZNCzxjN7QsIR0'],2KusH57WCXaAyocRjxhItH,2021-02-12,0.713,0.538,0,-10.587,1,0.0316,0.0247,0.000185,0.12,0.16,130.002,audio_features,2KusH57WCXaAyocRjxhItH,155077,4,8814,38,1
Vision,['Charlotte de Witte'],['1lJhME1ZpzsEa5M0wW6Mso'],34,['1lJhME1ZpzsEa5M0wW6Mso'],33HsRyPb6OjF3pdEfkQl8u,2020-02-17,0.793,0.909,7,-11.909,1,0.0834,0.146,0.905,0.112,0.219,133.999,audio_features,33HsRyPb6OjF3pdEfkQl8u,376157,4,481169,60,1
Trans Love Vibration (Eris Goes to Church),['Eris Drew'],['4VKbZ8lm0Bm1AbtzAbBdpO'],0,['4VKbZ8lm0Bm1AbtzAbBdpO'],5uSqU4wuVUEKPeb0pntudC,2018-10-26,0.801,0.621,0,-10.59,1,0.0705,0.121,0.822,0.0336,0.223,119.991,audio_features,5uSqU4wuVUEKPeb0pntudC,304510,4,10970,36,1
Feel,['Xyla'],['7CmkZcKpESltjho1LZJgnb'],0,['7CmkZcKpESltjho1LZJgnb'],1iKW2yrouUd2E3tK4tj8Tu,2020-10-30,0.682,0.686,1,-9.057,1,0.0461,0.498,0.878,0.0713,0.439,122.003,audio_features,1iKW2yrouUd2E3tK4tj8Tu,277005,4,1789,20,1
No Good For Me,['KUČKA'],['6JcD2YKEhgimweLpUI0NEw'],29,['6JcD2YKEhgimweLpUI0NEw'],7CAwk333MKotsz8nm6Og7j,2021-02-10,0.779,0.545,6,-9.41,0,0.0507,0.00339,0.772,0.0824,0.735,125.016,audio_features,7CAwk333MKotsz8nm6Og7j,215117,4,34342,57,1
Obsesión Romántica,"['Maddy Maia', 'Tottie']","['61DvbqY9Ihl7jmhQEEpSgU', '70OXFT4fyMwvcOHgFsVj9B']",0,"['61DvbqY9Ihl7jmhQEEpSgU', '70OXFT4fyMwvcOHgFsVj9B']",3kBUPfyyjXV7SYFUQnwWzv,2020-10-23,0.69,0.851,0,-8.822,1,0.0561,0.00086,0.415,0.098,0.198,116.998,audio_features,3kBUPfyyjXV7SYFUQnwWzv,431701,4,232,34,2
Hollow,['Ikonika'],['1GbZUOowT6BhrI9QVoUniG'],16,['1GbZUOowT6BhrI9QVoUniG'],1AL3QYWKnoUWHD8IvXx72j,2020-08-21,0.802,0.524,0,-10.938,1,0.0568,0.00694,0.749,0.0534,0.805,126.997,audio_features,1AL3QYWKnoUWHD8IvXx72j,216133,4,15291,24,1
About Work The Dancefloor - The Blessed Madonna Remix (Edit),"['Georgia', 'The Blessed Madonna']","['06knYh538h5SI7OAEF8ek3', '4TvhRzxIL1le2PWCeUqxQw']",26,"['06knYh538h5SI7OAEF8ek3', '4TvhRzxIL1le2PWCeUqxQw']",58uvwTRUJLYy7dCe4L052M,2019-06-21,0.706,0.956,1,-5.456,1,0.0431,0.0211,0.026,0.037,0.939,124.015,audio_features,58uvwTRUJLYy7dCe4L052M,209879,4,76166,122,2
Rotating In Unison,['HAAi'],['0pkLgeB9j465x1QB2kRoy4'],29,['0pkLgeB9j465x1QB2kRoy4'],38x5k5FN5X7rtrN3WyxcA1,2020-07-15,0.456,0.648,11,-12.032,0,0.0411,0.0215,0.829,0.0994,0.0327,129.936,audio_features,38x5k5FN5X7rtrN3WyxcA1,301154,4,22183,54,1
life support,['Dot'],['1A18QbMmejwewRn5hfEFMT'],21,['1A18QbMmejwewRn5hfEFMT'],6OmqTJxahPxmGdi1sCVj7M,2021-02-26,0.754,0.401,0,-11.248,1,0.0595,0.00507,0.409,0.392,0.0707,127.989,audio_features,6OmqTJxahPxmGdi1sCVj7M,188976,4,3263,32,1
Expanding Electricity - Single Edit,['Kaitlyn Aurelia Smith'],['6P86FLVAK4sxu8OhyQJBvH'],0,['6P86FLVAK4sxu8OhyQJBvH'],2u0bltYG3O7B8LFwkPBdq9,2020-03-12,0.162,0.296,1,-13.56,1,0.035,0.94,0.931,0.107,0.118,83.969,audio_features,2u0bltYG3O7B8LFwkPBdq9,336000,4,50141,45,1
I'm Not Always Where My Body Is,['Aïsha Devi'],['4RtrEYqj2bINZ2HXWUG3j4'],29,['4RtrEYqj2bINZ2HXWUG3j4'],7v5srkt2hgIUPo9ezpTB5T,2019-07-05,0.405,0.6,7,-6.991,0,0.059,0.315,0.84,0.112,0.0726,163.873,audio_features,7v5srkt2hgIUPo9ezpTB5T,229000,4,19557,26,1
Start Over - Album Edit,['VONDA7'],['0Glk45UpQ9Tz1yp6GvhUBM'],16,['0Glk45UpQ9Tz1yp6GvhUBM'],6NiUjNWHzjvPWLwvXQrFdU,2020-12-14,0.593,0.821,9,-5.883,0,0.0447,0.0396,0.000512,0.462,0.228,125.958,audio_features,6NiUjNWHzjvPWLwvXQrFdU,267619,4,2756,29,1
Work It - Edit,['Monki'],['30C3E9bYfEQPAY9MweeUVe'],32,['30C3E9bYfEQPAY9MweeUVe'],3oxkovxOKLaXfbMsa80061,2019-04-26,0.648,0.731,10,-7.769,0,0.0365,0.000161,0.879,0.223,0.0379,126.009,audio_features,3oxkovxOKLaXfbMsa80061,219112,4,6745,37,1
