track name,artists names,artists ids,track popularity,artist ids,track id,release date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,duration_ms,time_signature,follow,pop,num artist,genre
Tell It To My Heart (feat. Hozier) - Tiësto Remix,"['MEDUZA', 'Hozier', 'Tiësto']","['0xRXCcSX89eobfrshSVdyu', '2FXC3k01G6Gw61bmprjgqS', '2o5jDhtHVPhrJdv3cEQ99Z']",69,"['0xRXCcSX89eobfrshSVdyu', '2FXC3k01G6Gw61bmprjgqS', '2o5jDhtHVPhrJdv3cEQ99Z']",4bL0sCjnM6a1rKoBIHJYxI,2022-01-21,0.632,0.857,11,-3.659,0,0.0504,0.00177,0.000154,0.259,0.483,127.963,audio_features,4bL0sCjnM6a1rKoBIHJYxI,175313,4,11769859,249,3,edm_dance
Runaway (with Sigala and JP Cooper),"['R3HAB', 'Sigala', 'JP Cooper']","['6cEuCEZu7PAE9ZSzLLc2oQ', '1IueXOQyABrMOprrzwQJWN', '4kYGAK2zu9EAomwj3hXkXy']",66,"['6cEuCEZu7PAE9ZSzLLc2oQ', '1IueXOQyABrMOprrzwQJWN', '4kYGAK2zu9EAomwj3hXkXy']",6tS1Fm9z3UKuLSxrinY3pC,2021-08-20,0.617,0.756,3,-5.811,1,0.104,0.213,0,0.152,0.432,121.828,audio_features,6tS1Fm9z3UKuLSxrinY3pC,168197,4,4425495,232,3,edm_dance
Light of Mine,"['WHIPPED CREAM', 'Jimorrow']","['5CMaNobmJYgXcfiT0zYOwi', '06qfSjDnOB1ZMdkynif9lv']",62,"['5CMaNobmJYgXcfiT0zYOwi', '06qfSjDnOB1ZMdkynif9lv']",3jMeoTAxDrZfkVxMmWcWCg,2021-10-21,0.56,0.973,4,-2.389,1,0.086,0.000529,0.53,0.155,0.0749,159.976,audio_features,3jMeoTAxDrZfkVxMmWcWCg,150250,4,51159,99,2,edm_dance
Hear Me Say,"['Jonas Blue', 'LÉON']","['1HBjj22wzbscIZ9sEb5dyf', '4SqTiwOEdYrNayaGMkc7ia']",74,"['1HBjj22wzbscIZ9sEb5dyf', '4SqTiwOEdYrNayaGMkc7ia']",7dk9EBvTbbKBbFxjCAJpwK,2021-05-28,0.697,0.836,5,-5.005,1,0.0437,0.133,4.46e-06,0.0754,0.631,121.977,audio_features,7dk9EBvTbbKBbFxjCAJpwK,190772,4,3802273,150,2,edm_dance
Remember,"['Becky Hill', 'David Guetta']","['4EPJlUEBy49EX1wuFOvtjK', '1Cs0zKBU1kc0i8ypK3B9ai']",81,"['4EPJlUEBy49EX1wuFOvtjK', '1Cs0zKBU1kc0i8ypK3B9ai']",4laAKIq9ZxBCwf99rauPYb,2021-06-18,0.612,0.862,8,-2.903,1,0.037,0.041,0,0.0907,0.354,123.849,audio_features,4laAKIq9ZxBCwf99rauPYb,160766,4,24300333,169,2,edm_dance
Ready To Love,['KSHMR'],['2wX6xSig4Rig5kZU6ePlWe'],63,['2wX6xSig4Rig5kZU6ePlWe'],0cvMWzztDy1wNQkBqae8w4,2021-07-16,0.598,0.815,11,-4.481,1,0.0858,0.0606,0,0.176,0.383,121.986,audio_features,0cvMWzztDy1wNQkBqae8w4,188852,4,1604073,71,1,edm_dance
Mistakes,"['Loud Luxury', 'Cat Dealers']","['6t1gpxYbY8OlLA7D2RiikQ', '3q2dSq7VZnj8TmoJUyRm40']",51,"['6t1gpxYbY8OlLA7D2RiikQ', '3q2dSq7VZnj8TmoJUyRm40']",0RvQLK3wSHhRuC55sjxeSQ,2021-07-30,0.712,0.824,4,-6.441,0,0.0655,0.43,0.000664,0.154,0.798,120.991,audio_features,0RvQLK3wSHhRuC55sjxeSQ,153719,4,1016250,138,2,edm_dance
Drive (feat. Wes Nelson),"['Clean Bandit', 'Topic', 'Wes Nelson']","['6MDME20pz9RveH9rEXvrOM', '0u6GtibW46tFX7koQ6uNJZ', '4ktBrNjagCGftyuBLJkATq']",79,"['6MDME20pz9RveH9rEXvrOM', '0u6GtibW46tFX7koQ6uNJZ', '4ktBrNjagCGftyuBLJkATq']",6eCmK3GQyFuTNWCJHsaF9d,2021-07-30,0.81,0.571,10,-7.189,0,0.085,0.0624,1.63e-06,0.094,0.771,125.994,audio_features,6eCmK3GQyFuTNWCJHsaF9d,179375,4,4893633,228,3,edm_dance
Love Is Gone (Tiësto Remix),"['SLANDER', 'Dylan Matthew', 'Tiësto']","['20DZAfCuP1TKZl5KcY7z3Q', '6d0ZjIp5L7Ygy2l02HskRX', '2o5jDhtHVPhrJdv3cEQ99Z']",61,"['20DZAfCuP1TKZl5KcY7z3Q', '6d0ZjIp5L7Ygy2l02HskRX', '2o5jDhtHVPhrJdv3cEQ99Z']",4AoUdMZGoPZZQxVFnoVQEl,2021-12-10,0.414,0.765,6,-3.578,1,0.0479,0.00264,0,0.438,0.0398,130.105,audio_features,4AoUdMZGoPZZQxVFnoVQEl,169846,4,6626678,230,3,edm_dance
Losing My Religion (feat. MKLA),"['Steve Aoki', 'GATTÜSO', 'MKLA', 'Aukoustics']","['77AiFEVeAVj2ORpC85QVJs', '3PlRvQnVE3XAbtHUNc4nic', '57Vnemieu10x71jR2UWc4o', '3o8z3AHOZOxmmb2IKqRxiT']",65,"['77AiFEVeAVj2ORpC85QVJs', '3PlRvQnVE3XAbtHUNc4nic', '57Vnemieu10x71jR2UWc4o', '3o8z3AHOZOxmmb2IKqRxiT']",7u6EvUNJUmycM4IHEiHasm,2021-06-18,0.602,0.821,10,-8.507,0,0.0396,0.0202,0.042,0.11,0.286,123.98,audio_features,7u6EvUNJUmycM4IHEiHasm,168387,4,3685950,260,4,edm_dance
Shadows,"['Frank Walker', 'Sophie Simmons', 'Nevada']","['6rcE30MaP92XafelMNZ2Sq', '7AOCUMe3rKW4o3uADBNwVy', '15NtJjjHRFybdNSMyM9smT']",57,"['6rcE30MaP92XafelMNZ2Sq', '7AOCUMe3rKW4o3uADBNwVy', '15NtJjjHRFybdNSMyM9smT']",3UTnoLehZjISbFueAmhGvY,2021-07-09,0.57,0.892,11,-3.471,0,0.0509,0.0183,1.16e-05,0.108,0.301,127.052,audio_features,3UTnoLehZjISbFueAmhGvY,186213,4,93703,167,3,edm_dance
You for Me,"['Sigala', 'Rita Ora']","['1IueXOQyABrMOprrzwQJWN', '5CCwRZC6euC8Odo6y9X8jr']",78,"['1IueXOQyABrMOprrzwQJWN', '5CCwRZC6euC8Odo6y9X8jr']",73QyyUMMvtNELmULI4FOsp,2021-07-02,0.733,0.886,2,-1.856,0,0.0426,0.0481,1.81e-06,0.191,0.696,126.031,audio_features,73QyyUMMvtNELmULI4FOsp,175435,4,8634646,156,2,edm_dance
Goodbye,"['Matt Steffanina', 'Siera']","['4KOoOdorXekT3hIgRQCqi8', '2t2DBBFg6vpPplx5nrKJYn']",52,"['4KOoOdorXekT3hIgRQCqi8', '2t2DBBFg6vpPplx5nrKJYn']",7fWOBXSWN29kaE0spQjUW9,2021-07-09,0.759,0.778,5,-7.408,0,0.0439,0.241,0.00152,0.254,0.632,124.973,audio_features,7fWOBXSWN29kaE0spQjUW9,130385,4,7405,81,2,edm_dance
Call On Me,['RAYE'],['5KKpBU5eC2tJDzf0wmlRp2'],69,['5KKpBU5eC2tJDzf0wmlRp2'],1gX4wETtMGvOB7u1proVfj,2021-06-11,0.582,0.889,0,-4.386,1,0.0491,0.021,0,0.687,0.438,121.977,audio_features,1gX4wETtMGvOB7u1proVfj,194880,4,483903,77,1,edm_dance
Money On My Mind,['HVME'],['2o08sCWF5yyo2G4DCiT7T9'],60,['2o08sCWF5yyo2G4DCiT7T9'],0SCZoOyU9qkPZXIk7YmENI,2021-10-29,0.824,0.819,10,-4.658,0,0.0529,0.169,0.000642,0.143,0.717,122.017,audio_features,0SCZoOyU9qkPZXIk7YmENI,126764,4,48594,73,1,edm_dance
Black Magic,['Jonasu'],['7u4ayw4QFEsolPxZgnPAMT'],78,['7u4ayw4QFEsolPxZgnPAMT'],7zx1i0jGcFwMBurajgKlO7,2020-12-18,0.812,0.634,8,-4.96,1,0.163,0.0564,0,0.276,0.463,124.074,audio_features,7zx1i0jGcFwMBurajgKlO7,174194,4,8895,66,1,edm_dance
Are You OK? (feat. ILIRA),"['Yves V', 'Dubdogz', 'ILIRA']","['47BEc2RoW53owMyxacXWdV', '4cdyqaBREB68H77QKCrKP1', '6mzs66iVW15C5iLt0JLt41']",65,"['47BEc2RoW53owMyxacXWdV', '4cdyqaBREB68H77QKCrKP1', '6mzs66iVW15C5iLt0JLt41']",6Ppext7tYrK3trnspkoSry,2021-09-03,0.838,0.654,11,-6.255,0,0.0655,0.0564,0.00294,0.106,0.561,122.963,audio_features,6Ppext7tYrK3trnspkoSry,148625,4,608809,211,3,edm_dance
I Got A Feeling,"['Felix Jaehn', 'Robin Schulz', 'Georgia Ku']","['4bL2B6hmLlMWnUEZnorEtG', '3t5xRXzsuZmMDkQzgOX35S', '5mYakBbBzPMQTfkVMIgiDM']",71,"['4bL2B6hmLlMWnUEZnorEtG', '3t5xRXzsuZmMDkQzgOX35S', '5mYakBbBzPMQTfkVMIgiDM']",67khZBWjxlHg85xcwdySjS,2021-08-20,0.6,0.845,2,-3.695,0,0.042,0.0238,0,0.434,0.378,125.027,audio_features,67khZBWjxlHg85xcwdySjS,144136,4,4075974,231,3,edm_dance
If There is Love,"['Laidback Luke', 'Raphi']","['53cQZtWDwDJwVCNZlfJ6Qk', '5uRAMorzqKiss3EUQPVDD4']",60,"['53cQZtWDwDJwVCNZlfJ6Qk', '5uRAMorzqKiss3EUQPVDD4']",5ngkOLKzDPNoYEXN0snzq3,2021-06-25,0.472,0.771,6,-5.7,0,0.123,0.00813,0,0.04,0.726,119.802,audio_features,5ngkOLKzDPNoYEXN0snzq3,155366,4,374451,111,2,edm_dance
Memory (with GASHI),"['Cheat Codes', 'Space Primates', 'GASHI']","['7DMveApC7UnC2NPfPvlHSU', '20RYWcdxVryQ6rcjxnsEtc', '0JOxt5QOwq0czoJxvSc5hS']",68,"['7DMveApC7UnC2NPfPvlHSU', '20RYWcdxVryQ6rcjxnsEtc', '0JOxt5QOwq0czoJxvSc5hS']",0eI2wERxsRTwq0fxPNwuEk,2022-01-28,0.716,0.764,8,-5.382,1,0.0877,0.123,0,0.0623,0.584,125.989,audio_features,0eI2wERxsRTwq0fxPNwuEk,158349,4,2231746,203,3,edm_dance
Safe With Me,"['Loud Luxury', 'Drew Love']","['6t1gpxYbY8OlLA7D2RiikQ', '76yeOnINtQSXyoEHbkYmtY']",52,"['6t1gpxYbY8OlLA7D2RiikQ', '76yeOnINtQSXyoEHbkYmtY']",1DkbynNilJKbe7V57omrK7,2021-07-23,0.691,0.738,6,-5.883,0,0.0428,0.0386,0.00112,0.0948,0.493,121.972,audio_features,1DkbynNilJKbe7V57omrK7,149279,4,521118,130,2,edm_dance
Learn To Love Me (feat. Ryan Tedder),"['David Solomon', 'Ryan Tedder']","['3fzRb5i8Wn7ao2KPDxEiTR', '4we5S2VLjgY9KzIzApL1KI']",62,"['3fzRb5i8Wn7ao2KPDxEiTR', '4we5S2VLjgY9KzIzApL1KI']",5Apm1AC2iO9thO32d5bA8y,2021-06-11,0.579,0.704,6,-6.209,0,0.0305,0.369,0,0.27,0.164,124.978,audio_features,5Apm1AC2iO9thO32d5bA8y,178560,4,45376,113,2,edm_dance
Oohla Oohla,"['Tiësto', 'Lucas & Steve']","['2o5jDhtHVPhrJdv3cEQ99Z', '5wwneIFdawNgQ7GvKK29Z3']",65,"['2o5jDhtHVPhrJdv3cEQ99Z', '5wwneIFdawNgQ7GvKK29Z3']",3g36KmRGI8hmnCcTFak4Wn,2021-10-14,0.694,0.856,10,-4.937,0,0.222,0.00198,0.000189,0.67,0.486,124.923,audio_features,3g36KmRGI8hmnCcTFak4Wn,143280,4,6618147,158,2,edm_dance
Okay,"['Nicky Romero', 'MARF', 'Wulf']","['5ChF3i92IPZHduM7jN3dpg', '6y1eDna5tYFgcvKyGhLCy7', '134sCDSe1w2zPnfCG4hT0f']",65,"['5ChF3i92IPZHduM7jN3dpg', '6y1eDna5tYFgcvKyGhLCy7', '134sCDSe1w2zPnfCG4hT0f']",71H8k9qe7DersxR6KyhUnI,2021-07-23,0.513,0.836,2,-3.781,1,0.0579,0.0463,0,0.128,0.304,124.964,audio_features,71H8k9qe7DersxR6KyhUnI,151312,4,2178599,180,3,edm_dance
Returning To You (feat. Alison May),"['Seven Lions', 'Andrew Bayer', 'Alison May']","['6fcTRFpz0yH79qSKfof7lp', '5dFuu05x8SPBuymudrTBU8', '6jd3NCxzDeLS4wAO168T60']",55,"['6fcTRFpz0yH79qSKfof7lp', '5dFuu05x8SPBuymudrTBU8', '6jd3NCxzDeLS4wAO168T60']",6IzwNz9jjHpvEqWmyLYUXa,2021-07-09,0.439,0.761,3,-7.414,1,0.0399,0.488,0.0116,0.147,0.08,109.98,audio_features,6IzwNz9jjHpvEqWmyLYUXa,301091,4,487109,161,3,edm_dance
Too Much To Ask,"['Don Diablo', 'Ty Dolla $ign']","['1l2ekx5skC4gJH8djERwh1', '7c0XG5cIJTrrAgEC3ULPiq']",51,"['1l2ekx5skC4gJH8djERwh1', '7c0XG5cIJTrrAgEC3ULPiq']",6M0RLlETmRWBLRkuwohvE5,2021-06-11,0.693,0.689,5,-5.49,1,0.077,0.103,0,0.111,0.4,102.035,audio_features,6M0RLlETmRWBLRkuwohvE5,190588,4,5904430,159,2,edm_dance
Keep On Moving (with NEZ feat. Theophilus London),"['Louis The Child', 'NEZ', 'Theophilus London']","['7wg1qvie3KqDNQbAkTdbX0', '2Mwy2BwAUT3WU1cZa3pvEW', '4EMtGVFvfCSrEmWaGV0roE']",55,"['7wg1qvie3KqDNQbAkTdbX0', '2Mwy2BwAUT3WU1cZa3pvEW', '4EMtGVFvfCSrEmWaGV0roE']",4S2GeYH3n62svWelQOYw3T,2021-06-30,0.863,0.813,11,-3.465,0,0.125,0.00626,0.000263,0.101,0.566,127.993,audio_features,4S2GeYH3n62svWelQOYw3T,188166,4,592069,171,3,edm_dance
Impossible (feat. John Martin),"['David Guetta', 'MORTEN', 'John Martin']","['1Cs0zKBU1kc0i8ypK3B9ai', '19HFRWmRCl27kTk6LeqAO8', '2auikkNYqigWStoHWK1Grq']",70,"['1Cs0zKBU1kc0i8ypK3B9ai', '19HFRWmRCl27kTk6LeqAO8', '2auikkNYqigWStoHWK1Grq']",7nvaEKdCDWbnQK7uJsCS5y,2021-06-04,0.459,0.732,2,-5.493,0,0.0593,0.0316,1.07e-05,0.279,0.0609,127.938,audio_features,7nvaEKdCDWbnQK7uJsCS5y,188438,4,23982465,231,3,edm_dance
One More Day (with Chandler Leighton),"['Jason Ross', 'Blanke', 'Chandler Leighton']","['6CCTvLyIHqUhY6VQizt150', '59Yq0xrABEihHANsfo9QMT', '5zUeHMatct7zGjyIji9T4C']",59,"['6CCTvLyIHqUhY6VQizt150', '59Yq0xrABEihHANsfo9QMT', '5zUeHMatct7zGjyIji9T4C']",7hCZVX8ogwzgszIKtkD6Bv,2021-03-26,0.444,0.719,1,-3.513,0,0.0666,0.122,5.3e-06,0.115,0.159,149.941,audio_features,7hCZVX8ogwzgszIKtkD6Bv,272000,4,96785,168,3,edm_dance
Black & Blue,['Goodboys'],['2nm38smINjms1LtczR0Cei'],65,['2nm38smINjms1LtczR0Cei'],4sr6SwiKaIc6z90KEPKmzR,2022-01-28,0.677,0.741,0,-7.235,1,0.067,0.0267,0,0.211,0.383,124.005,audio_features,4sr6SwiKaIc6z90KEPKmzR,159916,4,32784,75,1,edm_dance
Dancing Alone,['VIZE'],['09agIJMxCD2k87ys9Al0f0'],69,['09agIJMxCD2k87ys9Al0f0'],7A9y0ywTGS4iPM5huZAhKf,2022-01-14,0.632,0.731,0,-5.737,1,0.0356,0.0321,5.16e-05,0.317,0.0796,127.949,audio_features,7A9y0ywTGS4iPM5huZAhKf,172390,4,162314,77,1,edm_dance
Shady Intentions (feat. Tori Levett),"['NGHTMRE', 'Zeds Dead', 'Tori Levett']","['76M2Ekj8bG8W7X2nbx2CpF', '67qogtRNI0GjUr8PlaG6Zh', '0VXSswAMDSlObSftPEkPqL']",64,"['76M2Ekj8bG8W7X2nbx2CpF', '67qogtRNI0GjUr8PlaG6Zh', '0VXSswAMDSlObSftPEkPqL']",7zN7l6yep9kPdBJeevfPvY,2021-11-26,0.592,0.738,10,-5.975,0,0.0367,0.0645,0.092,0.109,0.319,158.051,audio_features,7zN7l6yep9kPdBJeevfPvY,185316,4,940069,182,3,edm_dance
Sun Came Up - Claptone Remix,"['Sofi Tukker', 'John Summit', 'Claptone']","['586uxXMyD5ObPuzjtrzO1Q', '7kNqXtgeIwFtelmRjWv205', '4mncDFjVLUa3s025Tct3Ry']",51,"['586uxXMyD5ObPuzjtrzO1Q', '7kNqXtgeIwFtelmRjWv205', '4mncDFjVLUa3s025Tct3Ry']",4jnJv7stsCtHUDsJv43lOD,2021-10-22,0.7,0.848,11,-6.036,0,0.0406,0.00438,0.0512,0.067,0.317,123.996,audio_features,4jnJv7stsCtHUDsJv43lOD,206129,4,1061611,209,3,edm_dance
Hero,"['Afrojack', 'David Guetta']","['4D75GcNG95ebPtNvoNVXhz', '1Cs0zKBU1kc0i8ypK3B9ai']",72,"['4D75GcNG95ebPtNvoNVXhz', '1Cs0zKBU1kc0i8ypK3B9ai']",29p6UW08MXzwj9thWBW3uF,2021-04-30,0.713,0.772,2,-5.032,1,0.0313,0.157,0,0.153,0.523,125.001,audio_features,29p6UW08MXzwj9thWBW3uF,171840,4,27685260,168,2,edm_dance
Let Them Know,['Mabel'],['1MIVXf74SZHmTIp4V4paH4'],72,['1MIVXf74SZHmTIp4V4paH4'],2lw3naleLuf81Si3tuFVak,2021-06-18,0.717,0.855,9,-5.646,1,0.094,0.0148,0,0.0887,0.86,125.002,audio_features,2lw3naleLuf81Si3tuFVak,148693,4,1533846,76,1,edm_dance
Sick of You,"['Friendzone', 'RUNN']","['71wgN1CedM2DoHelVrI87x', '3l0H4QNiYYNdIsnZ4JgJAg']",46,"['71wgN1CedM2DoHelVrI87x', '3l0H4QNiYYNdIsnZ4JgJAg']",6uG3ujRyanBAl6j6Y3G0d3,2021-11-05,0.448,0.961,7,-3.005,0,0.403,0.00811,0.000455,0.333,0.118,159.985,audio_features,6uG3ujRyanBAl6j6Y3G0d3,182359,4,18718,99,2,edm_dance
Here,['Adventure Club'],['5CdJjUi9f0cVgo9nFuJrFa'],48,['5CdJjUi9f0cVgo9nFuJrFa'],1rAlHGfpnHz3kF2WwLGXw6,2021-09-24,0.483,0.876,2,-4.07,1,0.0692,0.016,0.000125,0.11,0.111,109.387,audio_features,1rAlHGfpnHz3kF2WwLGXw6,194182,4,283919,60,1,edm_dance
Permanence,"['David Guetta', 'MORTEN']","['1Cs0zKBU1kc0i8ypK3B9ai', '19HFRWmRCl27kTk6LeqAO8']",70,"['1Cs0zKBU1kc0i8ypK3B9ai', '19HFRWmRCl27kTk6LeqAO8']",05IbhAKODbXn8og9uaUgpc,2022-01-07,0.32,0.799,2,-10.464,1,0.389,0.0564,0.584,0.31,0.032,165.492,audio_features,05IbhAKODbXn8og9uaUgpc,231290,3,23943366,159,2,edm_dance
Welcome to the Playhouse,"['Steve Aoki', ""Shaquille O'Neal""]","['77AiFEVeAVj2ORpC85QVJs', '67RWyN1fDOu7WuSTIi5hE7']",59,"['77AiFEVeAVj2ORpC85QVJs', '67RWyN1fDOu7WuSTIi5hE7']",1qXTtWP0sNcePb3tT2eHWL,2022-01-07,0.784,0.969,11,-3.588,0,0.251,0.00369,0.000144,0.107,0.212,125.996,audio_features,1qXTtWP0sNcePb3tT2eHWL,188571,4,3675078,129,2,edm_dance
Pepas - Tiësto Remix,"['Farruko', 'Tiësto']","['329e4yvIujISKGKz1BZZbO', '2o5jDhtHVPhrJdv3cEQ99Z']",73,"['329e4yvIujISKGKz1BZZbO', '2o5jDhtHVPhrJdv3cEQ99Z']",1bFgMkoazsyZGSflpCzYm6,2021-09-29,0.769,0.688,7,-4.378,1,0.0501,0.00215,0.107,0.088,0.387,130.026,audio_features,1bFgMkoazsyZGSflpCzYm6,223385,4,18478076,178,2,edm_dance
Horizon,['NERVO'],['4j5KBTO4tk7up54ZirNGvK'],51,['4j5KBTO4tk7up54ZirNGvK'],5TYxn30EokgCbHXdr0fp8M,2021-10-08,0.598,0.705,6,-5.788,0,0.0394,0.102,4.86e-05,0.156,0.43,119.96,audio_features,5TYxn30EokgCbHXdr0fp8M,180021,4,720582,63,1,edm_dance
Time Will Tell,['Mike Perry'],['6lB8vOoI4DRrrVxXwuV19c'],51,['6lB8vOoI4DRrrVxXwuV19c'],3xMDSbzOh0XHsPH6bQl5BN,2021-10-15,0.846,0.831,1,-4.939,1,0.0439,0.006,4.48e-05,0.247,0.38,120.01,audio_features,3xMDSbzOh0XHsPH6bQl5BN,148000,4,1306593,71,1,edm_dance
Feel Your Love,"['Dimitri Vegas & Like Mike', 'Timmy Trumpet', 'Edward Maya']","['73jBynjsVtofjRpdpRAJGk', '0CbeG1224FS58EUx4tPevZ', '6XwwFnewNgWp81MYMK8zLq']",70,"['73jBynjsVtofjRpdpRAJGk', '0CbeG1224FS58EUx4tPevZ', '6XwwFnewNgWp81MYMK8zLq']",4h4c2nt7wTFLn0OYVDWOHC,2021-07-23,0.693,0.729,8,-5.317,0,0.0477,0.0159,0.217,0.145,0.408,125.035,audio_features,4h4c2nt7wTFLn0OYVDWOHC,192000,4,4234321,215,3,edm_dance
Butterflies (with Starrah & Four Tet),"['Skrillex', 'Starrah', 'Four Tet']","['5he5w2lnU9x7JFhnwcekXX', '6DpWtzfwV8fcwP6fXckDVu', '7Eu1txygG6nJttLHbZdQOh']",63,"['5he5w2lnU9x7JFhnwcekXX', '6DpWtzfwV8fcwP6fXckDVu', '7Eu1txygG6nJttLHbZdQOh']",6cq5CiTm239TeNEE6YjqfE,2021-05-10,0.733,0.872,2,-5.683,0,0.132,0.0239,0.00304,0.38,0.195,128.007,audio_features,6cq5CiTm239TeNEE6YjqfE,195707,4,8566655,197,3,edm_dance
Pump It,"['MOTi', 'BODYWORX']","['1vo8zHmO1KzkuU9Xxh6J7W', '6GIwyYD9kOim8j3M6jt4AM']",53,"['1vo8zHmO1KzkuU9Xxh6J7W', '6GIwyYD9kOim8j3M6jt4AM']",19HNHSB3WcVJA8Yaq0aCAZ,2022-01-07,0.879,0.819,0,-6.575,1,0.0471,0.0322,2.42e-05,0.0575,0.867,126.019,audio_features,19HNHSB3WcVJA8Yaq0aCAZ,154286,4,257582,131,2,edm_dance
Dopamine (feat. Eyelar) [John Summit Remix],"['Purple Disco Machine', 'John Summit', 'Eyelar']","['2WBJQGf1bT1kxuoqziH5g4', '7kNqXtgeIwFtelmRjWv205', '3u4qXYRgHgU7YtjZt9sduX']",37,"['2WBJQGf1bT1kxuoqziH5g4', '7kNqXtgeIwFtelmRjWv205', '3u4qXYRgHgU7YtjZt9sduX']",0np5Q0HCkLlUU9NVUCbqHv,2021-10-29,0.663,0.845,11,-4.914,0,0.0604,0.00198,0.367,0.0726,0.546,123.985,audio_features,0np5Q0HCkLlUU9NVUCbqHv,174194,4,397558,209,3,edm_dance
Never Let Me Go,"['Timmy Trumpet', 'Cascada', 'Harris & Ford']","['0CbeG1224FS58EUx4tPevZ', '0N0d3kjwdY2h7UVuTdJGfp', '4FDj6mh458K7m9Txwyj2rt']",62,"['0CbeG1224FS58EUx4tPevZ', '0N0d3kjwdY2h7UVuTdJGfp', '4FDj6mh458K7m9Txwyj2rt']",59EZP9EeX60qeXpYuYkyZY,2021-11-05,0.533,0.939,1,-3.318,1,0.0706,0.00178,0.000679,0.396,0.406,149.943,audio_features,59EZP9EeX60qeXpYuYkyZY,210625,4,1388648,215,3,edm_dance
Two Can Play That Game,"['Bobby Brown', 'K-Klass']","['62sPt3fswraiEPnKQpAbdE', '4O1s9iVG46lSn1mD9ek1ES']",0,"['62sPt3fswraiEPnKQpAbdE', '4O1s9iVG46lSn1mD9ek1ES']",03mCHgTJkxEKgdIHDOPkEM,2006-01-01,0.575,0.925,5,-7.389,0,0.0355,0.00212,0,0.147,0.774,123.04,audio_features,03mCHgTJkxEKgdIHDOPkEM,202840,4,895255,110,2,edm_dance
Ride on Time,['Black Box'],['6tsRo8ErXzpHk3tQeH6GBW'],67,['6tsRo8ErXzpHk3tQeH6GBW'],3pgainA2dH9c7e8JVYGRCN,1990-04-09,0.648,0.858,9,-6.58,0,0.0323,0.00128,0.556,0.0535,0.62,119.031,audio_features,3pgainA2dH9c7e8JVYGRCN,272147,4,98206,56,1,edm_dance
Good Life,['Inner City'],['0vUJ3QLN3MlRfjOc2LjGWp'],62,['0vUJ3QLN3MlRfjOc2LjGWp'],5sJiLlgQKBL81QCTOkoLB5,1989,0.716,0.783,4,-12.876,0,0.0496,0.172,0.0346,0.0327,0.952,121.306,audio_features,5sJiLlgQKBL81QCTOkoLB5,244773,4,57084,51,1,edm_dance
Where Love Lives (Come On In) - Classic Mix,"['Alison Limerick', 'Frankie Knuckles', 'David Morales']","['0ELXBCSsRl2m92MgnOsA69', '63yl9nDNrHpiAYGlNJxxjc', '6CwQfN34JdGHfo0A752Lts']",51,"['0ELXBCSsRl2m92MgnOsA69', '63yl9nDNrHpiAYGlNJxxjc', '6CwQfN34JdGHfo0A752Lts']",0ilZMeXHPKDPjUc4Neu04f,1996-07-08,0.708,0.566,11,-10.142,0,0.0362,0.000127,0.0338,0.29,0.731,121.997,audio_features,0ilZMeXHPKDPjUc4Neu04f,416027,4,155777,149,3,edm_dance
Passion - Naked Edit,['Gat Decor'],['6wbsiIvg0rsbL9JlLAH9GA'],52,['6wbsiIvg0rsbL9JlLAH9GA'],0ZBPWoRkfZ8SLcDJaFnkUu,1992-06-12,0.71,0.625,5,-15.3,0,0.0414,0.00418,0.935,0.109,0.183,124.876,audio_features,0ZBPWoRkfZ8SLcDJaFnkUu,262400,4,7022,40,1,edm_dance
Turn Around - Radio Edit,"['Phats & Small', 'Toney Lee']","['4WLGcWrkSExCqILxDk7ol6', '1bqxl4NUclRsHX98Z3bn2v']",62,"['4WLGcWrkSExCqILxDk7ol6', '1bqxl4NUclRsHX98Z3bn2v']",2nx86MrPkXWQctveAEFJBf,1999-01-01,0.797,0.752,6,-7.343,0,0.128,0.0135,0.00496,0.264,0.801,131.932,audio_features,2nx86MrPkXWQctveAEFJBf,212147,4,26216,98,2,edm_dance
Normal - Is It Normal? Club Mix,['Baby Ford'],['4spzxMXpcVHY4QoIA6wJNN'],0,['4spzxMXpcVHY4QoIA6wJNN'],0LOPxpE2U5GppZRPrKmJIa,2006,0.769,0.735,4,-8.6,0,0.0433,0.000186,0.864,0.11,0.106,127.62,audio_features,0LOPxpE2U5GppZRPrKmJIa,302720,4,2108,9,1,edm_dance
Samba Magic,['Basement Jaxx'],['4YrKBkKSVeqDamzBPWVnSJ'],0,['4YrKBkKSVeqDamzBPWVnSJ'],64O1UkAVbdTfbqfyxBS74i,1996,0.554,0.954,5,-6.952,0,0.0496,0.00275,0.78,0.107,0.571,129.885,audio_features,64O1UkAVbdTfbqfyxBS74i,479480,4,464043,59,1,edm_dance
U Don't Know Me,['Armand Van Helden'],['3cQA9WH8liZfeja1DxcDYE'],34,['3cQA9WH8liZfeja1DxcDYE'],4xKSVV3RjBs9vPyrHpuslU,1999-01-01,0.783,0.678,10,-7.718,1,0.0725,0.0274,0.0366,0.0671,0.777,129.955,audio_features,4xKSVV3RjBs9vPyrHpuslU,486267,4,206012,65,1,edm_dance
